[[[0.11591597833947745], [0.1870551779912584], [0.12458842322975408], [0.09264588703731623], [0.09078898651742988], [0.10435579122913896], [0.1123544673396276], [0.15566364571962518], [0.008875691204112343], [0.09588095150593522]], '|', 4, 0.0, 0.0, 0]
[[[0.029477578805314153], [0.09820443472675293], [0.10424747258221585], [0.04437064735792449], [0.09095021347200045], [0.06615741523171886], [0.07838303620091729], [0.1770225079049545], [0.19109381895791475], [0.11677949556227002]], '|', 4, 0.004152, 8.658, 0]
[[[0.06198670003839851], [0.10784229610743441], [0.1808798105143713], [0.13222980539339424], [0.14558871385092773], [0.05722775061932148], [0.06263723321397521], [0.10720406611329066], [0.1437398984305443], [0.11087933263512013]], '|', 0, 1.0, 0.6848827156095256, 1]
[[[0.11139104868678346], [0.0815831823534616], [0.09278040165223875], [0.13567987343000967], [0.07319060195498865], [0.09668162101693428], [0.07660101896176987], [0.13661049207959006], [0.07561413131037473], [0.036630033353609856]], '|', 0, 0.0, 0.0, 0]
[[[0.0958571681564664], [0.08485620205520303], [0.11109543790187619], [0.05334800672700802], [0.10271616671003697], [0.09784905921203797], [0.08665710726302105], [0.11799619467514558], [0.10328802258156111], [0.1262006683197731]], '|', 3, 0.004152, 8.655, 0]
[[[0.11889490672199048], [0.17433954474837166], [0.04558067666712236], [0.12993094447258094], [0.10473193947214601], [0.11335298431897933], [0.13207987198146648], [0.08913238438642201], [0.09153416090083728], [0.15919615693264955]], '|', 3, 0.0, 0.0, 0]
[[[0.14529629728547191], [0.11222313311093171], [0.10448024256234276], [0.12370116843723988], [0.13137602017526706], [0.06719028724886289], [0.0836238422972029], [0.03674988787656226], [0.08179020673549389], [0.1281929797041777]], '|', 3, 1.0, 0.341392347289218, 1]
[[[0.07670615997827253], [0.07426301324926476], [0.12148314235381741], [0.16797796458803055], [0.1316888557274353], [0.08261317027178652], [0.04954306265072324], [0.21224718278551358], [0.07559612612212918], [0.10176002016229069]], '|', 3, 0.0, 0.0, 0]
[[[0.13324349646281908], [0.07491497303025992], [0.15178748825216687], [0.12674035352176868], [0.11493931750404968], [0.13152573063859646], [0.08938735559968435], [0.12934600582562245], [0.07301088950163935], [0.11777356070485633]], '|', 1, 0.0, 0.0, 0]
[[[0.1546985459454499], [0.03555083254941421], [0.09215343598679984], [0.11838354409415844], [0.06705368339216128], [0.037170537117914335], [0.19298467320827606], [0.19139319805080535], [0.045523494269019624], [0.06344734722704533]], '|', 4, 0.0, 0.0, 0]
[[[0.11274464205678371], [0.10745400862848853], [0.06450137378044277], [0.0471483764627548], [0.11137139176875296], [0.07283632668900818], [0.17065814089602602], [0.13853584935026822], [0.14597661450305155], [0.17817371251490507]], '|', 2, 0.004152, 8.649000000000001, 0]
[[[0.13950997537742], [0.15218153624011863], [0.06404570785714661], [0.10995344609976905], [0.02175824895057203], [0.09036513067214029], [0.12507167073706188], [0.09789841930206987], [0.06031257272188728], [0.14697675312461572]], '|', 1, 0.004152, 8.648, 0]
[[[0.10865673215311586], [0.010225182139894873], [0.07969966667037212], [0.09643191032980324], [0.06868714100389217], [0.027865846090712396], [0.1053078636008021], [0.11715287532839236], [0.16620694890653143], [0.1242361532437788]], '|', 2, 1.0, 0.6525933562032361, 1]
[[[0.10604453950704007], [0.07405892758235375], [0.06680226572904127], [0.05196983243743289], [0.1615688764042904], [0.13908808725484204], [0.08669661302351876], [0.07305585427666426], [0.12041718918653527], [0.08331361884468047]], '|', 2, 0.0, 0.0, 0]
[[[0.09914448855542107], [0.11746593656884388], [0.03886839684939229], [0.005234975391934238], [0.15873860748045462], [0.15675897462096738], [0.08509122629076517], [0.11519053401404124], [0.08305072742227779], [0.17512660410019137]], '|', 3, 0.0, 0.0, 0]
[[[0.09922940917934155], [0.0848905908507682], [0.08286541795662271], [0.12081749398738985], [0.16449907107682085], [0.14531150425649075], [0.05265391264781755], [0.10855954366171774], [0.11123830546721773], [0.03411606065531381]], '|', 3, 0.004152, 8.644, 0]
[[[0.12604624636905382], [0.09707502812525864], [0.07197669982382433], [0.0384061390059024], [0.08156960267277205], [0.060364716895429486], [0.04609946959057511], [0.051546985644366446], [0.07355235684954821], [0.12081843040369256]], '|', 2, 0.0, 0.0, 0]
[[[0.06250366233707555], [0.11043918083562404], [0.0863738834509031], [0.08594453863910637], [0.12342651021018257], [0.09793875067310119], [0.09792468204824618], [0.055233585017430344], [0.11700008119828195], [0.1409279239203773]], '|', 4, 0.004152, 8.642, 0]
[[[0.10472227046108386], [0.15714290862293967], [0.08363353134988846], [0.11579905277532854], [0.15908899158394957], [0.030493063050462454], [0.059687403304679365], [0.09138650455730102], [0.12070198576649688], [0.08460652314322965]], '|', 3, 0.0, 0.0, 0]
[[[-0.019346617762063534], [0.03265958889446498], [0.14694251951013654], [0.16554461990870356], [0.11052866821754259], [0.07779807724779561], [0.0831818651500806], [0.13136619621424311], [0.13936791299753173], [0.16341292531595578]], '|', 2, 0.0, 0.0, 0]
[[[0.07653861877968378], [0.07945259022457885], [0.12118241244475991], [0.06929668004191059], [0.10701183930992021], [0.0683727267903208], [0.1111435491703828], [0.05646556272310782], [0.08246394710067775], [0.05027852074352557]], '|', 3, 0.0, 0.0, 0]
[[[0.10622257736690502], [0.1625737135975136], [0.05934367990006653], [0.12278879245056279], [0.16595062651103393], [0.15127749251193112], [0.05783112943168329], [0.12673942196077204], [0.06673172745266195], [0.08728260137841189]], '|', 2, 0.0, 0.0, 0]
[[[0.09115333007542004], [0.11133126896842821], [0.09529372790362997], [0.12749204299719566], [0.14842508024231207], [0.011636308152495833], [0.056372192236667444], [0.1427761278818197], [0.16719878904627722], [0.1416416046764178]], '|', 0, 0.004152, 8.637, 0]
[[[0.15948079447513452], [0.09383854022832527], [0.09438331338194426], [0.0810206069348811], [0.148569634128619], [0.1208216671355204], [0.017376780276498943], [0.0076708775934239415], [0.10206134789528912], [0.10387763859008585]], '|', 1, 0.004152, 8.636, 0]
[[[0.12930719348777067], [0.04917582629949691], [0.1389813294295207], [0.12670813197774583], [0.07445608431658066], [0.10396090792623076], [0.1116992233229467], [0.15860835700564074], [0.0887046957357188], [0.15611020932597364]], '|', 2, 0.004152, 8.635, 0]
[[[0.13483445659596616], [0.05472355778148992], [0.09264119456323996], [0.12362842322073272], [0.0868546950762702], [0.08300716343660533], [0.07302545944206906], [0.1174914401104948], [0.08774796940476616], [0.10691429386326042]], '|', 2, 1.0, 0.5310469470735694, 1]
[[[0.073247948936577], [0.07791198426510106], [0.08766948911912698], [0.06378668519725092], [0.1251301507163453], [0.08002183537806573], [0.04243670502387261], [0.16435026777998774], [0.11230148328726067], [0.10810133599368561]], '|', 1, 0.004152, 8.633, 0]
[[[0.10291901940852977], [0.0488003307877475], [0.14965321055719488], [0.10904041865047355], [0.1374066104267987], [0.1302909667832743], [0.13842463551855377], [0.11748428524195915], [0.07456204037802676], [0.10286974227380326]], '|', 3, 1.0, 0.4272264069528882, 1]
[[[0.08301468933222805], [0.11726510823006737], [0.09861538145386566], [0.13198434585105], [0.13383310505614796], [0.07882966116199534], [0.14585342529082793], [0.1403808901876311], [0.16167120847679423], [0.06390654159727946]], '|', 0, 0.0, 0.0, 0]
[[[0.06952659583233939], [0.07287181726419699], [0.15541391719456343], [0.0603669841923489], [0.09395962210848577], [0.16185653930918442], [0.12169378745184979], [0.06318190255734292], [0.0850717717065081], [0.07526408623328008]], '|', 1, 0.004152, 8.629999999999999, 0]
[[[0.14809154311930187], [0.08344813703446781], [0.11554142902972567], [0.13826696872584995], [0.07317168835883787], [0.05372939132581308], [0.12280768703276024], [0.08232801399669862], [0.15740169202408072], [0.03490366791723448]], '|', 0, 0.004152, 8.629, 0]
[[[0.09441123789232447], [0.056019732912895345], [-0.0055849706034193786], [0.024554157318267003], [0.09316375286491436], [0.09793263271640221], [0.09625033361868929], [0.059275330472238576], [0.06076306416006458], [0.08578812036774958]], '|', 1, 0.004152, 8.628, 0]
[[[0.15714422320293508], [0.1559427308260545], [0.10790032096875214], [0.12019741483253456], [0.16857838807363434], [0.09749626104425496], [0.15864072900656717], [0.11535662579179914], [0.12773825765172958], [0.10535894200038434]], '|', 0, 0.0, 0.0, 0]
[[[0.0857576601562446], [0.08650557553842317], [0.08533300633645811], [0.06508824352902876], [0.08333744541468521], [0.08999689511981257], [0.04691214101535975], [0.1648545394503908], [0.08530709721888868], [0.1049970625723899]], '|', 4, 0.004152, 8.626, 0]
[[[0.05695007356628535], [0.07518941452004962], [0.1258396742872284], [0.057611023814535894], [0.12661824086488516], [0.06751611747964319], [0.0754085721877526], [0.06890458987906475], [0.16509173008568875], [0.11739331621343363]], '|', 3, 0.0, 0.0, 0]
[[[0.10754588198228644], [0.05504942744922188], [0.15876244388921873], [0.16433976309654774], [0.06712562209418216], [0.10295833764925762], [0.10097784783126454], [0.1857295859731254], [0.14159436911132647], [0.12472339921014283]], '|', 2, 1.0, 0.4956919810366939, 1]
[[[0.10462622458481019], [0.06339571870300939], [0.1227460596390795], [0.0815288777601448], [0.10570465546845148], [0.06194016129315079], [0.07916465981291176], [0.08728236219182701], [0.15924741947731963], [0.06521047999915316]], '|', 0, 0.0, 0.0, 0]
[[[0.0640693930676186], [0.10539601667949176], [0.028966525863536915], [0.049598177919981036], [0.03319986138711052], [0.08502075522454221], [0.030839620509522783], [0.14775155785070795], [0.01875720413976903], [0.14048723135359253]], '|', 4, 0.0, 0.0, 0]
[[[0.1505734470564339], [0.09265173592948317], [0.028070742593766032], [0.14443184711996637], [0.10981866116730994], [0.06418293100309314], [0.0600631212142627], [0.0713557473663679], [0.11099747824461628], [0.038598433432967066]], '|', 1, 0.0, 0.0, 0]
[[[0.06737030946827449], [0.13592763669749933], [0.06823349636248661], [0.12925746608393365], [0.09315601826876777], [0.09911394359769786], [0.08220546443819987], [0.08200991695552479], [0.06816341855281818], [0.055598757049950175]], '|', 3, 0.0, 0.0, 0]
[[[0.07427494456569785], [0.0656023558664213], [0.07854474784608176], [0.10832407547656919], [0.12289104988319433], [0.1298151037389477], [0.06039385281460817], [0.19104347662804005], [0.1788925183554747], [0.05806908950705646]], '|', 1, 0.0, 0.0, 0]
[[[0.07686503359025107], [0.06040033569318827], [0.07780783225960476], [0.1565163114714584], [0.149827490200673], [0.08580032970083504], [0.09876621771656854], [0.11775681111037846], [0.12176976126599666], [0.02975453254200723]], '|', 0, 0.0, 0.0, 0]
[[[0.10388955823682904], [0.2081973031777418], [0.04215226895533606], [0.08012844872317713], [0.11772625301986349], [0.11404449428325589], [0.05887889709792574], [0.08755485431748664], [0.01731395834788356], [0.09796592475225795]], '|', 2, 0.004152, 8.617, 0]
[[[0.14099922359922068], [0.08101047132839047], [0.05154046537831662], [0.10986258128903936], [0.11676239611331285], [0.051426251005067834], [0.09758755782593921], [0.10712076783656374], [0.029625430900076785], [0.11251464641972857]], '|', 2, 0.004152, 8.616, 0]
[[[0.14657671851878584], [0.16887306180700068], [0.17794624267321146], [0.16821793985150155], [0.15440525580958492], [0.07056458832215788], [0.085402869726165], [0.08552580334942855], [0.07739953331672118], [0.10161539377400429]], '|', 1, 0.004152, 8.615, 0]
[[[0.04874223272147695], [0.14706335778859336], [0.09943407535799502], [0.028287961523872363], [0.12996643543224415], [0.14122253613741756], [0.12422403231027968], [0.12281836746474134], [0.11610211411588772], [0.09311661270582004]], '|', 1, 1.0, 0.7919204428785105, 1]
[[[0.027655677894308145], [0.09537552750043492], [-0.004212014193627767], [0.13613033332544427], [0.12002800389935996], [0.04092323120842856], [0.11459716690776073], [0.09986078689313119], [0.07874663145558382], [0.05346390911436314]], '|', 0, 1.0, 1.6393305383176506, 1]
[[[0.1248726597101249], [0.16352598048927275], [0.012016322150740985], [0.16472346356648435], [0.09157342148190617], [0.10842840761113341], [0.14003295937292648], [0.10925925175163631], [0.16791486181919996], [0.033716197930988345]], '|', 0, 0.0, 0.0, 0]
[[[0.15817065568904126], [0.10271203974152834], [0.12478951803200544], [0.12701130303747857], [0.05569265203872859], [0.03526497195222836], [0.047841579231599624], [0.12766141956432206], [0.1340862878246486], [0.07968715740996356]], '|', 3, 0.004152, 8.611, 0]
[[[0.10840289492764092], [0.09828007356385951], [0.14745403085165115], [0.030368971621249644], [0.048205131624210466], [0.13026478021228055], [0.06799217445089509], [0.07656615125147238], [0.056974271077167585], [0.1095555962312147]], '|', 1, 0.0, 0.0, 0]
[[[0.09415641187769093], [0.1001005942399428], [0.13671456101690943], [0.12993658784815731], [0.09203815374019123], [0.11204634514622953], [0.12499460213070986], [0.13243639249802938], [0.13044109305055637], [0.14776567133739105]], '|', 1, 0.0, 0.0, 0]
[[[0.06924142707643037], [0.06529415080592946], [0.027739317846927417], [0.0750145574900579], [0.05119738670276935], [0.09198653103579428], [0.07790700214746354], [0.13707280969770558], [0.10968398551030548], [0.19181199658122536]], '|', 0, 1.0, 2.182009227754623, 1]
[[[0.07219452062638523], [0.10106033698677919], [0.06604698456667384], [0.060990138257041235], [0.07353136793243634], [0.06729451835280423], [0.07929014205631878], [0.12161149891155465], [0.10591638998541915], [0.1385147905523429]], '|', 2, 0.0, 0.0, 0]
[[[0.042305995635124494], [0.13387254455857933], [0.11621248469426186], [0.11338190736788309], [0.1686974773024839], [0.16360941120189687], [0.10976484787043193], [0.10370470636930797], [0.1245473090891572], [0.14686418498992992]], '|', 0, 0.0, 0.0, 0]
[[[0.15868913508555219], [0.07655677341264977], [0.17348907692426035], [0.13637354085039424], [0.11786670434369459], [0.06949218846372174], [0.11135499339758541], [0.11071402156421876], [0.11537159166829271], [0.08326704291094891]], '|', 2, 0.004152, 8.605, 0]
[[[0.051458603189458524], [0.14582690115433636], [-0.026608404987075535], [0.13346719494318174], [0.15536705301604134], [0.037059987111353054], [0.1256854164167686], [0.11719447289464902], [0.1360801243141876], [0.08968956620386202]], '|', 1, 0.0, 0.0, 0]
[[[0.09741165507554522], [0.10596027406291537], [0.007040818202805499], [0.062193213812070415], [0.06564143416775917], [0.06061319788984912], [0.0941580756942417], [0.17593829844197933], [0.0960771990859258], [0.09918489596545821]], '|', 3, 1.0, 0.5421912258261985, 1]
[[[0.08730807764377566], [0.15772495111166235], [0.10751062838095683], [0.061295500520003696], [0.08828237984073656], [0.07589645549551406], [0.06993891291617256], [0.11384985293974205], [0.09836434689668155], [0.1103885143093826]], '|', 4, 0.0, 0.0, 0]
[[[0.09722516273464399], [0.026928422881993416], [0.15766423095768084], [0.07664331814423779], [0.06717750224307763], [0.13363710688230807], [0.06021758591881152], [0.12700133202255848], [0.06524999703367707], [0.11832865132310487]], '|', 0, 0.0, 0.0, 0]
[[[0.10174949191858111], [0.13782475017305554], [0.06138372841185017], [0.11335030911507687], [0.10738212701794489], [0.11818690593342578], [0.12599062134729036], [0.10551440433983544], [0.11825995047895334], [0.1120676850540316]], '|', 4, 1.0, 0.5956281329153752, 1]
[[[0.15545443461650413], [0.0856390160914247], [0.1880928210808862], [0.1589164933016925], [0.11626752207931094], [0.1154924270602907], [0.047505297361075664], [0.07319793197014682], [0.17173729241125185], [0.1228295046907544]], '|', 4, 0.0, 0.0, 0]
[[[0.14650715759961055], [0.10835882750439485], [0.15235893276938023], [0.09909706643111801], [0.0809144085570813], [0.11032013757892033], [0.12136047868003969], [0.04850072252453653], [0.10727032232776303], [0.14672204046872478]], '|', 4, 1.0, 0.47785917524731514, 1]
[[[0.1704100284755543], [0.07034318516970095], [0.1476735280196483], [0.0981827101062009], [0.05391081360959454], [0.1320241844153087], [0.11414799004995227], [0.16004593956418514], [0.13531437297095408], [0.11019631129757962]], '|', 4, 0.0, 0.0, 0]
[[[0.17042803117705918], [0.08474611988471652], [0.1271063943021862], [0.09103936829691775], [0.07805040701505112], [0.04964144288854886], [0.06663227427037882], [0.1078023461023282], [0.0037639286790097926], [0.07629252256683129]], '|', 3, 0.0, 0.0, 0]
[[[0.07552324806884639], [0.03706362388738288], [0.06404566166417046], [0.08611426613287866], [0.1434851784388615], [0.07881726477781037], [0.10855529153601227], [0.07942357425455336], [0.10355907434235796], [0.12769455006497032]], '|', 0, 0.004152, 8.595, 0]
[[[0.11947563160622857], [0.06969498121082252], [0.04837144713641179], [0.1582846628811288], [0.13274576283802045], [0.09871188130714384], [0.07064784876913638], [0.10696016326974234], [0.07841257596469098], [0.06214368315871915]], '|', 3, 0.0, 0.0, 0]
[[[0.06463820636732856], [0.13093293196379105], [0.1747370863782347], [0.09895388017562518], [0.09530648105761505], [0.11700196245061395], [0.10612370542124865], [0.13237063546306413], [0.11344163447156556], [0.10470333733369383]], '|', 3, 0.004152, 8.593, 0]
[[[0.062393413141662205], [0.12295837725811351], [0.02959308597486969], [0.0922970742073104], [0.03113740237004771], [0.1556125632729653], [0.07380979570574242], [0.07157824659858146], [0.10187051634379939], [0.17272798149287014]], '|', 4, 0.0, 0.0, 0]
[[[0.016065764182827055], [0.10404030430133217], [0.13540241346237963], [0.11294729326110706], [0.09739347122304909], [0.1761454610409589], [0.11969471058865891], [0.051681701412606404], [0.09803971875395175], [0.05930277896688342]], '|', 2, 0.0, 0.0, 0]
[[[0.12038174084867057], [0.08975930807082996], [0.13757758055133615], [0.1157621606568711], [0.10736887706246433], [0.14899666656368113], [0.08268749876808137], [0.16884545870309087], [0.10659033949663597], [0.21902098575514484]], '|', 4, 0.0, 0.0, 0]
[[[0.054524005195894384], [0.20852654035347737], [0.11093984370505035], [0.0675852601780026], [0.0464268903150919], [0.16079849595469614], [0.10376776394338125], [0.18338758836121544], [0.06937950224182621], [0.09059741755776239]], '|', 3, 0.004152, 8.589, 0]
[[[0.12352223032532317], [0.12421502121823895], [0.07390306783273398], [0.08401125527371336], [0.11477136585964953], [0.05836283508907768], [0.1785667230596516], [0.028909525062113806], [0.008611923798194324], [0.09024458567633195]], '|', 4, 0.0, 0.0, 0]
[[[0.07148971336578241], [0.03917359463563101], [0.15533199433162026], [-0.001944393077710077], [0.11659668680260628], [0.09791495235571651], [0.08426561209620345], [0.10155441780078776], [0.11200150891413571], [0.05360120381697085]], '|', 4, 0.0, 0.0, 0]
[[[0.07838408518361699], [0.1192946727838799], [0.14242019098801073], [0.10144898991435763], [0.1492236972444471], [0.13983686046815177], [0.09536572950542517], [0.058763910363913964], [0.11817000571905129], [0.10522339596711228]], '|', 3, 0.0, 0.0, 0]
[[[0.16294441862173653], [0.052932742573775636], [0.10500848161626831], [0.10272539299361624], [0.09257343400865753], [0.21431815742971178], [0.11837593512259795], [0.07215428688221007], [0.07255933163678624], [0.0763982472813523]], '|', 3, 0.0, 0.0, 0]
[[[0.08297259279841207], [0.07066780801764377], [0.11302547975599206], [0.09563977074601841], [0.13711658187819165], [0.1085288433194229], [0.06467291409136358], [0.060553045422759855], [0.17824994748474715], [0.14908331624358773]], '|', 0, 1.0, 0.04371877395265175, 1]
[[[0.08457747027439093], [0.06497464780182331], [0.04857923374212156], [0.1373082066114826], [0.10027783496089666], [0.180888552140703], [-0.024505266487457072], [0.08269086892273299], [0.09864303767046459], [0.07345421326846072]], '|', 4, 0.004152, 8.583, 0]
[[[0.08683349324012289], [0.07242733347426598], [0.08623589819280586], [0.1200349918344267], [0.07182160358001993], [0.034724239814269364], [0.06391100524443218], [0.11706671114895296], [0.05679715635913862], [0.10107796264091609]], '|', 1, 0.0, 0.0, 0]
[[[0.1124141763870396], [0.15016547991923213], [0.09415889306181721], [0.11302488074474223], [0.1459005274472159], [0.061256135812688975], [0.1166349600716508], [0.08589922996880688], [0.0461551244236607], [0.08041630238194103]], '|', 4, 0.0, 0.0, 0]
[[[0.1095166117415988], [0.09612699039313988], [0.14962149976970585], [0.15485297151860156], [0.025929983843300558], [0.10153345878772112], [0.14590265988758344], [0.09121433722665405], [0.01069598906238707], [0.08256988334460125]], '|', 1, 0.0, 0.0, 0]
[[[0.05454510337507146], [0.07880263683455234], [0.06858462370546622], [0.023538224711348588], [0.001308069214469812], [0.12135181436880715], [0.07698073263507084], [0.14807640124951288], [-0.00018398763413340902], [0.1351317069130879]], '|', 2, 0.0, 0.0, 0]
[[[0.126429899507551], [0.09558461489953902], [0.08417792101703361], [0.049042391847739786], [0.04319059957094339], [0.1025699656049966], [0.22318431092302615], [0.06456169378590483], [0.17512319156653294], [0.0870046329968613]], '|', 4, 1.0, 0.22602855339930564, 1]
[[[0.032249199845812676], [0.057994587386113135], [0.06697845772911426], [0.06291837448545784], [0.10451679039016366], [0.0146356987909452], [0.11405653271108974], [0.038319086373792235], [0.041488331482866014], [0.0838751219023623]], '|', 0, 0.0, 0.0, 0]
[[[0.05639206065351938], [0.036587673221725375], [0.08550248922824964], [0.12696062076939177], [0.14144245706755626], [0.10418676316336972], [0.11697339140547083], [0.12228227862790209], [0.08767523792319046], [0.12684526648923428]], '|', 3, 0.0, 0.0, 0]
[[[0.08070575829551888], [0.0786321230838852], [0.08875628439360699], [0.15762995515235295], [0.051194032136580005], [0.09123953133974312], [0.06690480436926473], [0.07943916660303116], [0.08087957833811579], [0.06410446629254833]], '|', 2, 0.0, 0.0, 0]
[[[0.14020688761691535], [0.04188684923807023], [0.14337570255990734], [0.151496660316714], [0.13950793608541662], [0.09953812384819105], [0.11668885455352865], [0.13812030938811157], [0.03076884663159525], [0.08003147998281737]], '|', 2, 0.004152, 8.574, 0]
[[[0.12722193175740298], [0.10165028622417055], [0.03331955487857752], [0.043796460928807304], [0.06268480692709666], [0.12415898161699179], [0.05926719757229393], [0.12298406268862334], [0.10507717031980113], [0.08859259977124931]], '|', 3, 1.0, 0.027415104847947378, 1]
[[[0.12954678171301742], [0.030174674906484164], [0.13216884210037871], [0.0952160366398171], [0.08063527573719753], [0.198794706299917], [0.12209255111467414], [0.03851968382039027], [0.07206186559769089], [0.116384788980076]], '|', 1, 0.004152, 8.572, 0]
[[[0.07238225746881227], [0.10608613824687761], [0.11744907930468716], [0.12168030420692257], [0.1327287266517398], [0.06934617232760767], [0.12567467703807284], [0.08419725207429396], [0.15571182680741358], [0.069021908341565]], '|', 1, 0.0, 0.0, 0]
[[[0.028725984419237738], [0.13441584850459504], [0.0821108209957391], [0.08189607773601194], [0.04578545441747207], [0.13017075259411431], [0.060833589933427516], [0.11291506699868958], [0.11110235877929558], [0.12653552658442524]], '|', 3, 0.004152, 8.57, 0]
[[[0.059256619702574384], [0.07141221066732775], [0.10552562575886401], [0.03727606223310295], [0.1370227819713269], [0.16330644076534048], [0.08767372796572923], [0.14958569018627998], [0.14203113208746534], [0.10911696843679576]], '|', 4, 1.0, 0.34537662165667293, 1]
[[[0.11168594687235195], [0.03389152415247493], [0.08864882675424983], [0.07895441122757932], [0.1101526529508492], [0.09469799082032679], [0.09722470488581925], [0.0877047170216809], [0.08388457245058138], [0.12796424026393055]], '|', 1, 0.004152, 8.568, 0]
[[[0.1379683439931037], [0.07018528154697787], [0.12698184901292114], [0.12934282190822516], [0.10683834488838084], [0.10019727498887822], [0.05149585844959666], [0.05009518604766701], [0.021781502511560552], [0.11534776036192623]], '|', 2, 0.004152, 8.567, 0]
[[[0.12034576732450389], [0.14493781395936747], [0.14276869231544606], [0.12412083057934507], [0.08434175871306165], [0.048532457927186516], [0.08561904791866214], [0.1382484019966748], [0.07086098536250227], [0.0941552391784715]], '|', 3, 0.0, 0.0, 0]
[[[0.07097949203461477], [0.08882985044295345], [0.11047262834039041], [0.08255682290150572], [0.1113100328993383], [0.0808075331823094], [0.15076083729892975], [0.05625097688780216], [0.14391279945800206], [0.07169149382166444]], '|', 0, 0.0, 0.0, 0]
[[[0.1244700366676751], [0.07626139487741378], [0.04977935608418897], [0.0708403693829526], [0.1427164399683395], [0.12648001543462883], [0.10586841277409488], [0.07794524297716587], [0.13201709917541973], [0.18135649278464389]], '|', 4, 0.0, 0.0, 0]
[[[0.07848656185527728], [0.0856082141736955], [0.08356253185913573], [0.14484772713569868], [0.20825415482512377], [0.0756619573310622], [0.1429546522182402], [0.11506363714211866], [0.0841044431725746], [0.09263500823536866]], '|', 0, 0.0, 0.0, 0]
[[[0.11252444924658359], [0.11876482935195684], [0.08290299253160396], [0.07036830279617313], [0.06316824919930702], [0.12134451407323307], [0.07375560608188372], [0.09527420795014205], [0.1547222294621141], [0.10995616139054332]], '|', 1, 0.0, 0.0, 0]
[[[0.02376402795614778], [0.09229821242555027], [0.12127167028855641], [0.14964216686584245], [0.14290499536717385], [0.04078679171652785], [0.023308145418226733], [0.10350712658384045], [0.10874009861208447], [0.15580444796592913]], '|', 0, 0.0, 0.0, 0]
[[[0.05660939155415847], [0.05299886234138401], [0.1525748873616967], [0.12250843880277323], [0.11412394824496308], [0.1175006943756993], [0.10178626058386178], [0.08101683861518433], [0.11364741561261801], [0.155582283434319]], '|', 2, 0.004152, 8.56, 0]
[[[0.14726780953825788], [0.052968909513535535], [0.09829433984241673], [0.1509018135342216], [0.07454623055447901], [0.07157972348504514], [0.09578091409794348], [0.03989528159948075], [0.10301521410650663], [0.0006637439774820064]], '|', 0, 0.0, 0.0, 0]
[[[0.1447591666036753], [0.0634514081148211], [0.10126265205170297], [0.12728485698844294], [0.1063566684983256], [0.05027182254146182], [0.14064726664561328], [0.08358948090173686], [0.13572101039197712], [0.19589493297093244]], '|', 1, 1.0, 2.6323964459513256, 1]
[[[0.13629480110553843], [0.06259903051610803], [0.1420892644938791], [0.05422225310694129], [0.07541734405169158], [0.08922953580195683], [0.09887258773692997], [0.09292919431176987], [0.12390649289856596], [0.16421294525096236]], '|', 4, 0.0, 0.0, 0]
[[[0.13600724813808757], [0.13759517755966916], [0.11754618741708014], [0.13275461262218657], [0.10094328968624955], [0.03215642455632846], [0.09140194828450086], [0.16735319671465515], [0.003057071740060008], [0.09617490268167356]], '|', 4, 0.004152, 8.556000000000001, 0]
[[[0.16172430544441876], [0.17397356859859064], [0.12925162948824925], [0.10680558873765142], [0.08373219170193551], [0.07635878848360857], [0.039517190020305674], [0.055809510210984556], [0.09192519815990828], [0.022208534187669965]], '|', 2, 0.004152, 8.555, 0]
[[[0.11561216123282897], [0.030356249444353237], [0.05352529658568871], [0.1213790989266342], [0.1040403139423859], [0.1628476838177953], [0.14595109165240222], [0.06892971703751749], [0.08687172966026199], [0.08183501270572709]], '|', 0, 0.0, 0.0, 0]
[[[0.14692793928007042], [0.08034949535815678], [0.1305085988376463], [0.09537119830607906], [0.06960063577325323], [0.09303279864458368], [0.15348083250112676], [0.12385158345265812], [0.10616282760438593], [0.14147892264979045]], '|', 4, 0.004152, 8.553, 0]
[[[0.05772373112621156], [0.13686140344142841], [0.11419564080319689], [0.10654547610941219], [0.1283767818615304], [0.19342881340483356], [0.12353015536973772], [0.07814492172044057], [0.08820204936515742], [0.06232367292310261]], '|', 0, 0.0, 0.0, 0]
[[[0.051470149758321176], [0.02444003776444366], [0.17318397949984027], [0.03981079205088591], [0.11090122947733533], [0.11298132962326318], [0.10644593198549113], [0.13397488956616027], [0.1502939000641498], [0.048123711310919665]], '|', 4, 0.004152, 8.551, 0]
[[[0.12163782294635314], [0.120259622926983], [0.13275822429112416], [0.06941746427776568], [0.0902411046359858], [0.024766978244830318], [0.09792361900588398], [0.0652973993587751], [0.1162380059315402], [0.11420782709898021]], '|', 2, 0.004152, 8.55, 0]
[[[0.07011097413867533], [0.0736830853891835], [0.11785706786950989], [0.07139126315621142], [0.10045867511462993], [0.01688609060708493], [0.049212773087711714], [0.11598243324254683], [0.04781505503163796], [0.06757223109599483]], '|', 1, 0.004152, 8.549, 0]
[[[0.07550458158529506], [0.13031199585580572], [0.09793456935275378], [0.06416472045330338], [0.06480259137045213], [0.11291766462478223], [0.14459089605159714], [0.09496850119806588], [0.14558316762583556], [0.15352420659022417]], '|', 2, 0.0, 0.0, 0]
